CLAVE_ENTIDAD,ENTIDAD,CLAVE_MUNICIPIO,MUNICIPIO,CLUES,NOMBRE_CLUES,MES,ANIO,ADL02,ADL03,ADL05,ADL06,ADL08,ADL09,ADL11,ADL12,ADL14,ADL15,ADL17,ADL18,ADM02,ADM03,ADM05,ADM06,ADM08,ADM09,ADM11,ADM12,ADM14,ADM15,ADM17,ADM18,ADM19,ADM20,ADM21,ADM22,ADM23,AEC02,AEC03,AEC05,AEC06,AEC08,AEC09,AEC11,AEC12,AEC14,AEC15,AEC17,AEC18,AHA02,AHA03,AHA05,AHA06,AHA08,AHA09,AHA11,AHA12,AHA14,AHA15,AHA17,AHA18,AOB02,AOB03,AOB05,AOB06,AOB08,AOB09,AOB11,AOB12,AOB14,AOB15,AOB17,AOB18,FRS01,FRS02,FRS03,FRS04,HBA01,HBA02,HBA03,PDM02,PDM03,PMA01,PMA02,RUN01
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008405,CENTRO DE SALUD PETACALCO,6,2023,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,2,4,NULL,1,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,4,2,1,5,4,2,1,NULL,NULL,NULL,NULL,5,1,NULL,NULL,2,1,NULL,NULL,NULL,1,NULL,NULL,2,1,NULL,4,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008405,CENTRO DE SALUD PETACALCO,7,2023,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,2,3,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,4,1,1,5,4,1,1,NULL,NULL,NULL,NULL,5,1,NULL,NULL,2,1,NULL,NULL,NULL,1,1,NULL,1,NULL,NULL,2,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008405,CENTRO DE SALUD PETACALCO,8,2023,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,4,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,1,1,3,4,NULL,1,NULL,NULL,NULL,NULL,3,1,NULL,NULL,1,1,NULL,NULL,NULL,1,3,NULL,2,1,NULL,6,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008405,CENTRO DE SALUD PETACALCO,9,2023,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1,4,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,2,1,3,4,1,1,NULL,NULL,NULL,NULL,3,1,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008405,CENTRO DE SALUD PETACALCO,10,2023,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1,4,NULL,1,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,3,2,NULL,4,3,1,NULL,NULL,NULL,NULL,NULL,3,1,NULL,NULL,1,1,NULL,NULL,1,1,2,NULL,1,1,NULL,4,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008405,CENTRO DE SALUD PETACALCO,11,2023,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1,2,1,1,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,2,1,4,4,1,NULL,NULL,NULL,NULL,NULL,4,1,NULL,1,1,1,NULL,NULL,NULL,1,NULL,NULL,1,1,NULL,2,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008405,CENTRO DE SALUD PETACALCO,12,2023,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,2,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4,2,1,3,4,1,NULL,NULL,NULL,NULL,NULL,3,1,NULL,1,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008410,R-01 RINCÓN DE CUCHARATEPEC,1,2023,1,NULL,NULL,NULL,7,NULL,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,10,1,4,1,4,NULL,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,1,2,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,4,3,8,4,3,2,NULL,NULL,NULL,NULL,12,1,5,3,3,NULL,1,NULL,2,1,NULL,NULL,NULL,NULL,NULL,7,1,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008410,R-01 RINCÓN DE CUCHARATEPEC,2,2023,NULL,NULL,NULL,NULL,8,NULL,2,1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,12,3,3,2,3,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,1,2,2,1,NULL,1,NULL,NULL,3,NULL,NULL,18,11,5,5,13,9,5,3,NULL,NULL,NULL,NULL,15,2,4,3,4,NULL,1,NULL,4,2,NULL,1,NULL,NULL,NULL,6,1,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008410,R-01 RINCÓN DE CUCHARATEPEC,3,2023,NULL,NULL,NULL,NULL,6,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,3,3,2,3,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1,2,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,16,11,6,4,12,10,6,3,NULL,NULL,NULL,NULL,12,2,4,2,3,NULL,NULL,NULL,4,NULL,1,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008410,R-01 RINCÓN DE CUCHARATEPEC,4,2023,1,NULL,NULL,NULL,7,1,2,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,10,3,3,2,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1,2,1,NULL,NULL,NULL,1,1,NULL,NULL,NULL,18,13,5,4,14,11,5,4,NULL,NULL,NULL,NULL,13,3,4,2,3,NULL,NULL,NULL,1,2,NULL,1,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008410,R-01 RINCÓN DE CUCHARATEPEC,5,2023,1,NULL,1,NULL,6,1,3,NULL,NULL,NULL,NULL,NULL,2,1,1,NULL,14,3,5,2,6,2,1,1,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,9,1,2,1,1,1,NULL,1,NULL,NULL,NULL,NULL,19,14,5,4,14,13,5,4,1,NULL,NULL,NULL,14,5,5,3,2,1,NULL,NULL,3,2,1,NULL,1,1,1,15,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008410,R-01 RINCÓN DE CUCHARATEPEC,6,2023,NULL,NULL,NULL,NULL,6,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,3,4,1,7,2,3,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,1,2,NULL,2,1,NULL,NULL,NULL,NULL,NULL,NULL,16,13,5,3,11,13,4,3,NULL,NULL,NULL,NULL,12,5,4,2,2,1,NULL,NULL,2,NULL,2,NULL,1,1,NULL,8,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008410,R-01 RINCÓN DE CUCHARATEPEC,7,2023,NULL,NULL,NULL,NULL,7,1,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,4,4,NULL,8,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,2,2,NULL,3,1,1,NULL,NULL,NULL,NULL,NULL,16,13,6,3,11,12,6,3,NULL,NULL,NULL,NULL,12,6,4,2,2,1,NULL,NULL,1,NULL,NULL,1,4,3,3,5,1,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008410,R-01 RINCÓN DE CUCHARATEPEC,8,2023,NULL,NULL,NULL,NULL,7,1,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,4,4,1,8,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,2,2,NULL,4,2,1,NULL,NULL,NULL,NULL,NULL,11,13,6,3,9,13,6,2,NULL,NULL,NULL,NULL,8,6,4,1,1,1,NULL,NULL,NULL,NULL,NULL,1,1,1,NULL,2,1,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008410,R-01 RINCÓN DE CUCHARATEPEC,9,2023,NULL,NULL,NULL,NULL,4,NULL,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,4,8,5,6,2,4,3,1,2,NULL,2,3,NULL,NULL,NULL,NULL,7,1,3,1,3,NULL,1,NULL,NULL,NULL,NULL,NULL,11,15,6,5,10,13,5,3,NULL,NULL,NULL,NULL,9,3,5,3,1,NULL,NULL,NULL,1,3,4,2,15,7,14,20,2,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008410,R-01 RINCÓN DE CUCHARATEPEC,10,2023,NULL,NULL,NULL,NULL,6,1,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,5,10,5,11,3,6,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,1,4,1,4,NULL,1,NULL,NULL,NULL,NULL,NULL,13,16,6,5,10,13,5,3,NULL,NULL,NULL,NULL,13,3,6,2,2,NULL,NULL,NULL,1,3,NULL,1,7,6,4,14,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008410,R-01 RINCÓN DE CUCHARATEPEC,11,2023,NULL,NULL,NULL,NULL,6,1,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,5,10,5,10,3,6,3,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,10,1,4,1,4,NULL,1,NULL,1,NULL,NULL,NULL,14,13,5,5,11,10,3,3,NULL,NULL,NULL,NULL,14,3,6,2,2,NULL,NULL,NULL,NULL,NULL,NULL,1,2,1,NULL,3,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008410,R-01 RINCÓN DE CUCHARATEPEC,12,2023,NULL,NULL,NULL,NULL,6,1,4,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,2,7,2,9,2,5,1,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,10,1,3,NULL,4,NULL,1,NULL,NULL,NULL,1,NULL,13,6,4,2,10,4,2,1,NULL,NULL,NULL,NULL,14,3,6,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,2,NULL,6,1,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008422,R-01 EL TIBOR,1,2023,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,2,5,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,4,3,2,6,4,3,1,NULL,NULL,NULL,NULL,11,3,1,NULL,4,2,1,NULL,3,NULL,1,NULL,5,NULL,5,7,1,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008422,R-01 EL TIBOR,2,2023,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,2,7,1,NULL,NULL,3,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,4,5,2,6,3,5,2,NULL,NULL,NULL,NULL,9,3,2,NULL,3,1,2,NULL,NULL,NULL,3,NULL,1,NULL,NULL,5,1,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008422,R-01 EL TIBOR,3,2023,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,2,7,1,1,NULL,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,7,5,8,3,5,4,6,2,NULL,NULL,NULL,NULL,8,3,3,NULL,3,1,2,NULL,3,NULL,2,NULL,4,NULL,NULL,9,1,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008422,R-01 EL TIBOR,4,2023,1,NULL,NULL,NULL,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,2,7,1,2,NULL,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,3,NULL,1,NULL,1,NULL,NULL,2,1,NULL,8,8,8,3,7,5,6,1,NULL,NULL,1,NULL,9,3,3,NULL,3,2,2,NULL,4,2,2,NULL,2,NULL,NULL,5,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008422,R-01 EL TIBOR,5,2023,NULL,NULL,NULL,NULL,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,4,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,7,7,4,6,6,5,1,NULL,NULL,NULL,NULL,7,3,2,NULL,2,2,NULL,NULL,4,1,2,1,4,NULL,NULL,8,1,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008422,R-01 EL TIBOR,6,2023,NULL,NULL,NULL,NULL,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,7,2,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,2,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,6,7,7,4,5,6,6,2,NULL,NULL,NULL,NULL,7,4,3,NULL,2,2,2,NULL,4,1,4,NULL,6,NULL,3,6,1,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008422,R-01 EL TIBOR,7,2023,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,7,2,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,2,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,6,6,7,3,5,5,6,1,NULL,NULL,NULL,NULL,6,3,3,NULL,1,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008422,R-01 EL TIBOR,8,2023,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,8,2,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,2,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,6,5,8,3,4,5,6,1,NULL,NULL,NULL,NULL,6,4,4,NULL,1,3,2,NULL,3,NULL,NULL,NULL,1,NULL,NULL,3,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008422,R-01 EL TIBOR,9,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,4,3,1,2,4,1,NULL,NULL,NULL,NULL,NULL,4,4,1,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008422,R-01 EL TIBOR,10,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4,3,1,2,4,1,NULL,NULL,NULL,NULL,NULL,4,4,1,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008422,R-01 EL TIBOR,11,2023,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,4,1,3,1,2,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,4,6,4,3,4,5,4,NULL,NULL,NULL,NULL,6,4,2,NULL,1,2,1,NULL,1,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008422,R-01 EL TIBOR,12,2023,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,4,1,2,NULL,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,5,4,2,2,5,4,NULL,NULL,NULL,NULL,6,1,1,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008434,R-01 ZACATULA,1,2023,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008434,R-01 ZACATULA,2,2023,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,3,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008434,R-01 ZACATULA,3,2023,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,6,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,1,NULL,1,4,2,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008434,R-01 ZACATULA,4,2023,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,7,8,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,8,NULL,NULL,2,1,NULL,NULL,NULL,1,NULL,NULL,NULL,2,NULL,1,NULL,1,NULL,1,1,2,1,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008434,R-01 ZACATULA,5,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,9,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,7,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,1,NULL,1,NULL,1,2,2,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008434,R-01 ZACATULA,6,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,7,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,6,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,NULL,NULL,1,1,2,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008434,R-01 ZACATULA,7,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,2,1,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008434,R-01 ZACATULA,8,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,6,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,8,3,NULL,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,2,1,2,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008434,R-01 ZACATULA,9,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,5,3,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,6,4,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008434,R-01 ZACATULA,10,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,5,4,1,NULL,NULL,NULL,NULL,1,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,7,4,NULL,5,2,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,1,NULL,1,NULL,1,5,2,1,NULL,NULL,NULL,NULL,14,NULL,NULL,NULL,NULL
12,GUERRERO,68,LA UNIÓN DE ISIDORO MONTES DE OCA,GRSSA008434,R-01 ZACATULA,11,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,5,4,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,8,4,NULL,3,1,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,1,NULL,1,NULL,1,3,2,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
